year,species_id,sex,hindfoot_length,weight,genus,species,taxa
1997,PM,F,19,17,Peromyscus,maniculatus,Rodent
1997,PM,M,20,25,Peromyscus,maniculatus,Rodent
1997,PM,F,20,13,Peromyscus,maniculatus,Rodent
1997,PM,M,20,23,Peromyscus,maniculatus,Rodent
1997,PM,F,20,17,Peromyscus,maniculatus,Rodent
1997,PM,M,20,20,Peromyscus,maniculatus,Rodent
1997,PM,F,20,28,Peromyscus,maniculatus,Rodent
1997,PM,M,20,21,Peromyscus,maniculatus,Rodent
1997,PM,F,20,30,Peromyscus,maniculatus,Rodent
1997,PM,M,21,23,Peromyscus,maniculatus,Rodent
1997,PM,M,20,19,Peromyscus,maniculatus,Rodent
1997,PM,F,21,24,Peromyscus,maniculatus,Rodent
1997,PM,F,21,27,Peromyscus,maniculatus,Rodent
1998,PM,M,22,28,Peromyscus,maniculatus,Rodent
1998,PM,F,20,17,Peromyscus,maniculatus,Rodent
1998,PM,M,20,19,Peromyscus,maniculatus,Rodent
1998,PM,F,21,24,Peromyscus,maniculatus,Rodent
1998,PM,M,20,14,Peromyscus,maniculatus,Rodent
1998,PM,M,21,11,Peromyscus,maniculatus,Rodent
1998,PM,M,21,22,Peromyscus,maniculatus,Rodent
1998,PM,M,22,29,Peromyscus,maniculatus,Rodent
1999,PM,F,20,23,Peromyscus,maniculatus,Rodent
1999,PM,M,21,23,Peromyscus,maniculatus,Rodent
1999,PM,M,19,19,Peromyscus,maniculatus,Rodent
1999,PM,M,19,15,Peromyscus,maniculatus,Rodent
1989,RF,F,17,12,Reithrodontomys,fulvescens,Rodent
1989,RF,F,19,14,Reithrodontomys,fulvescens,Rodent
1990,RF,F,19,11,Reithrodontomys,fulvescens,Rodent
1990,RF,F,17,12,Reithrodontomys,fulvescens,Rodent
1990,RF,F,19,11,Reithrodontomys,fulvescens,Rodent
1995,PL,F,20,21,Peromyscus,leucopus,Rodent
1995,PL,M,20,21,Peromyscus,leucopus,Rodent
1996,PL,F,20,21,Peromyscus,leucopus,Rodent
1996,PL,F,19,23,Peromyscus,leucopus,Rodent
1997,PL,M,21,21,Peromyscus,leucopus,Rodent
1997,PL,F,21,27,Peromyscus,leucopus,Rodent
1997,PL,F,21,16,Peromyscus,leucopus,Rodent
2000,PL,M,20,21,Peromyscus,leucopus,Rodent
1980,NL,M,30,119,Neotoma,albigula,Rodent
1980,NL,M,31,171,Neotoma,albigula,Rodent
1980,NL,M,33,153,Neotoma,albigula,Rodent
1980,NL,M,33,174,Neotoma,albigula,Rodent
1981,NL,M,35,173,Neotoma,albigula,Rodent
1981,NL,M,34,174,Neotoma,albigula,Rodent
1981,NL,M,34,177,Neotoma,albigula,Rodent
1981,NL,M,32,125,Neotoma,albigula,Rodent
1981,NL,M,34,187,Neotoma,albigula,Rodent
1981,NL,M,33,194,Neotoma,albigula,Rodent
1982,NL,F,31,109,Neotoma,albigula,Rodent
1982,NL,F,33,143,Neotoma,albigula,Rodent
1982,NL,F,NA,145,Neotoma,albigula,Rodent
1983,NL,F,31,135,Neotoma,albigula,Rodent
1983,NL,M,34,205,Neotoma,albigula,Rodent
1983,NL,M,32,207,Neotoma,albigula,Rodent
1983,NL,M,33,218,Neotoma,albigula,Rodent
1984,NL,M,32,182,Neotoma,albigula,Rodent
1984,NL,F,32,134,Neotoma,albigula,Rodent
1987,NL,F,31,170,Neotoma,albigula,Rodent
1987,NL,M,31,99,Neotoma,albigula,Rodent
1987,NL,F,30,63,Neotoma,albigula,Rodent
1987,NL,F,32,169,Neotoma,albigula,Rodent
1987,NL,M,31,75,Neotoma,albigula,Rodent
1987,NL,M,32,100,Neotoma,albigula,Rodent
1987,NL,F,32,118,Neotoma,albigula,Rodent
1987,NL,M,NA,120,Neotoma,albigula,Rodent
1987,NL,F,NA,139,Neotoma,albigula,Rodent
1987,NL,F,27,133,Neotoma,albigula,Rodent
1987,NL,F,34,188,Neotoma,albigula,Rodent
1988,NL,M,33,174,Neotoma,albigula,Rodent
1988,NL,M,34,223,Neotoma,albigula,Rodent
1988,NL,M,33,207,Neotoma,albigula,Rodent
1988,NL,F,32,109,Neotoma,albigula,Rodent
1988,NL,M,33,155,Neotoma,albigula,Rodent
1988,NL,M,34,162,Neotoma,albigula,Rodent
1989,NL,F,33,156,Neotoma,albigula,Rodent
1990,NL,F,31,152,Neotoma,albigula,Rodent
1990,NL,M,25,48,Neotoma,albigula,Rodent
1992,NL,F,30,90,Neotoma,albigula,Rodent
1993,NL,M,32,145,Neotoma,albigula,Rodent
1997,NL,F,34,122,Neotoma,albigula,Rodent
1999,NL,M,35,227,Neotoma,albigula,Rodent
2000,NL,M,32,171,Neotoma,albigula,Rodent
2001,NL,M,31,94,Neotoma,albigula,Rodent
2001,NL,F,NA,171,Neotoma,albigula,Rodent
2001,NL,F,28,159,Neotoma,albigula,Rodent
2001,NL,M,36,187,Neotoma,albigula,Rodent
2001,NL,M,35,188,Neotoma,albigula,Rodent
2001,NL,M,34,231,Neotoma,albigula,Rodent
2002,NL,M,34,227,Neotoma,albigula,Rodent
2002,NL,M,30,205,Neotoma,albigula,Rodent
2002,NL,F,30,138,Neotoma,albigula,Rodent
2002,NL,F,28,196,Neotoma,albigula,Rodent
1979,OL,M,19,46,Onychomys,leucogaster,Rodent
1979,OL,M,20,41,Onychomys,leucogaster,Rodent
1981,OL,F,20,33,Onychomys,leucogaster,Rodent
1981,OL,F,NA,44,Onychomys,leucogaster,Rodent
1982,OL,M,22,46,Onychomys,leucogaster,Rodent
1982,OL,F,19,36,Onychomys,leucogaster,Rodent
1982,OL,M,21,33,Onychomys,leucogaster,Rodent
1982,OL,F,19,33,Onychomys,leucogaster,Rodent
1982,OL,M,22,39,Onychomys,leucogaster,Rodent
1982,OL,M,19,26,Onychomys,leucogaster,Rodent
1982,OL,M,21,39,Onychomys,leucogaster,Rodent
1983,OL,M,21,45,Onychomys,leucogaster,Rodent
1983,OL,F,22,43,Onychomys,leucogaster,Rodent
1983,OL,F,20,48,Onychomys,leucogaster,Rodent
1983,OL,M,19,27,Onychomys,leucogaster,Rodent
1983,OL,M,22,43,Onychomys,leucogaster,Rodent
1983,OL,M,21,36,Onychomys,leucogaster,Rodent
1983,OL,F,21,31,Onychomys,leucogaster,Rodent
1983,OL,M,22,36,Onychomys,leucogaster,Rodent
1983,OL,F,20,30,Onychomys,leucogaster,Rodent
1984,OL,F,21,30,Onychomys,leucogaster,Rodent
1984,OL,M,22,33,Onychomys,leucogaster,Rodent
1984,OL,F,20,42,Onychomys,leucogaster,Rodent
1984,OL,F,19,32,Onychomys,leucogaster,Rodent
1984,OL,F,20,30,Onychomys,leucogaster,Rodent
1987,OL,F,22,24,Onychomys,leucogaster,Rodent
1987,OL,M,21,27,Onychomys,leucogaster,Rodent
1988,OL,M,20,34,Onychomys,leucogaster,Rodent
1988,OL,F,21,30,Onychomys,leucogaster,Rodent
1988,OL,F,21,32,Onychomys,leucogaster,Rodent
1989,OL,M,22,34,Onychomys,leucogaster,Rodent
1989,OL,M,22,41,Onychomys,leucogaster,Rodent
1989,OL,F,21,34,Onychomys,leucogaster,Rodent
1989,OL,M,NA,36,Onychomys,leucogaster,Rodent
1989,OL,M,22,29,Onychomys,leucogaster,Rodent
1990,OL,M,21,28,Onychomys,leucogaster,Rodent
1990,OL,M,22,34,Onychomys,leucogaster,Rodent
1990,OL,F,22,24,Onychomys,leucogaster,Rodent
1990,OL,M,22,35,Onychomys,leucogaster,Rodent
1990,OL,M,21,36,Onychomys,leucogaster,Rodent
1991,OL,M,20,26,Onychomys,leucogaster,Rodent
1992,OL,M,21,35,Onychomys,leucogaster,Rodent
1992,OL,F,20,30,Onychomys,leucogaster,Rodent
1992,OL,M,21,38,Onychomys,leucogaster,Rodent
1992,OL,M,21,38,Onychomys,leucogaster,Rodent
1992,OL,M,19,40,Onychomys,leucogaster,Rodent
1994,OL,F,21,37,Onychomys,leucogaster,Rodent
1995,OL,F,20,25,Onychomys,leucogaster,Rodent
1996,OL,M,23,28,Onychomys,leucogaster,Rodent
1997,OL,M,20,16,Onychomys,leucogaster,Rodent
1979,PM,M,22,25,Peromyscus,maniculatus,Rodent
1986,PM,F,22,26,Peromyscus,maniculatus,Rodent
1987,PM,F,20,19,Peromyscus,maniculatus,Rodent
1987,PM,M,21,16,Peromyscus,maniculatus,Rodent
1987,PM,M,20,22,Peromyscus,maniculatus,Rodent
1987,PM,M,20,19,Peromyscus,maniculatus,Rodent
1987,PM,F,21,33,Peromyscus,maniculatus,Rodent
1987,PM,M,22,26,Peromyscus,maniculatus,Rodent
1988,PM,M,21,25,Peromyscus,maniculatus,Rodent
1989,PM,M,21,26,Peromyscus,maniculatus,Rodent
1997,PM,M,20,23,Peromyscus,maniculatus,Rodent
1997,PM,M,20,23,Peromyscus,maniculatus,Rodent
1997,PM,M,22,22,Peromyscus,maniculatus,Rodent
1999,PM,M,20,23,Peromyscus,maniculatus,Rodent
1999,PM,M,20,20,Peromyscus,maniculatus,Rodent
1995,PH,M,26,42,Perognathus,hispidus,Rodent
1995,PH,F,23,29,Perognathus,hispidus,Rodent
1995,PH,F,25,35,Perognathus,hispidus,Rodent
1981,NL,M,31,173,Neotoma,albigula,Rodent
1987,NL,M,NA,134,Neotoma,albigula,Rodent
1987,NL,F,32,120,Neotoma,albigula,Rodent
1988,NL,F,30,60,Neotoma,albigula,Rodent
1988,NL,F,33,178,Neotoma,albigula,Rodent
1988,NL,F,34,172,Neotoma,albigula,Rodent
1988,NL,F,31,100,Neotoma,albigula,Rodent
1978,OL,F,20,28,Onychomys,leucogaster,Rodent
1978,OL,F,21,30,Onychomys,leucogaster,Rodent
1979,OL,F,21,32,Onychomys,leucogaster,Rodent
1979,OL,F,21,36,Onychomys,leucogaster,Rodent
1979,OL,M,21,36,Onychomys,leucogaster,Rodent
1979,OL,F,20,35,Onychomys,leucogaster,Rodent
1980,OL,F,22,35,Onychomys,leucogaster,Rodent
1980,OL,M,21,39,Onychomys,leucogaster,Rodent
1980,OL,F,20,24,Onychomys,leucogaster,Rodent
1980,OL,F,21,34,Onychomys,leucogaster,Rodent
1980,OL,M,21,35,Onychomys,leucogaster,Rodent
1980,OL,F,20,35,Onychomys,leucogaster,Rodent
1980,OL,F,23,38,Onychomys,leucogaster,Rodent
1980,OL,M,20,15,Onychomys,leucogaster,Rodent
1980,OL,M,19,18,Onychomys,leucogaster,Rodent
1980,OL,M,20,18,Onychomys,leucogaster,Rodent
1981,OL,M,21,30,Onychomys,leucogaster,Rodent
1981,OL,F,19,31,Onychomys,leucogaster,Rodent
1982,OL,F,21,45,Onychomys,leucogaster,Rodent
1982,OL,F,NA,34,Onychomys,leucogaster,Rodent
1982,OL,M,NA,35,Onychomys,leucogaster,Rodent
1982,OL,M,20,31,Onychomys,leucogaster,Rodent
1983,OL,M,20,30,Onychomys,leucogaster,Rodent
1984,OL,F,21,38,Onychomys,leucogaster,Rodent
1984,OL,M,21,35,Onychomys,leucogaster,Rodent
1985,OL,F,19,35,Onychomys,leucogaster,Rodent
1985,OL,M,22,35,Onychomys,leucogaster,Rodent
1986,OL,M,20,20,Onychomys,leucogaster,Rodent
1986,OL,F,19,22,Onychomys,leucogaster,Rodent
1987,OL,F,NA,26,Onychomys,leucogaster,Rodent
1988,OL,F,22,45,Onychomys,leucogaster,Rodent
1989,OL,F,21,27,Onychomys,leucogaster,Rodent
1989,OL,F,21,30,Onychomys,leucogaster,Rodent
1989,OL,F,NA,18,Onychomys,leucogaster,Rodent
1989,OL,M,20,27,Onychomys,leucogaster,Rodent
1989,OL,F,21,36,Onychomys,leucogaster,Rodent
1989,OL,M,20,20,Onychomys,leucogaster,Rodent
1989,OL,F,20,33,Onychomys,leucogaster,Rodent
1989,OL,M,20,20,Onychomys,leucogaster,Rodent
1989,OL,F,19,19,Onychomys,leucogaster,Rodent
1989,OL,M,21,33,Onychomys,leucogaster,Rodent
1991,OL,F,20,24,Onychomys,leucogaster,Rodent
1992,OL,F,21,24,Onychomys,leucogaster,Rodent
1992,OL,M,17,24,Onychomys,leucogaster,Rodent
1992,OL,F,15,23,Onychomys,leucogaster,Rodent
1992,OL,M,15,24,Onychomys,leucogaster,Rodent
1993,OL,F,20,29,Onychomys,leucogaster,Rodent
1993,OL,M,21,24,Onychomys,leucogaster,Rodent
1994,OL,F,21,18,Onychomys,leucogaster,Rodent
1995,OL,F,20,34,Onychomys,leucogaster,Rodent
1995,OL,M,21,27,Onychomys,leucogaster,Rodent
1995,OL,M,21,26,Onychomys,leucogaster,Rodent
1995,OL,F,20,26,Onychomys,leucogaster,Rodent
1996,OL,M,21,30,Onychomys,leucogaster,Rodent
1982,PM,F,20,23,Peromyscus,maniculatus,Rodent
1997,PM,F,19,20,Peromyscus,maniculatus,Rodent
1997,PM,M,21,17,Peromyscus,maniculatus,Rodent
1997,PM,M,20,14,Peromyscus,maniculatus,Rodent
1997,PM,M,20,17,Peromyscus,maniculatus,Rodent
1997,PM,F,21,23,Peromyscus,maniculatus,Rodent
2001,PM,F,20,22,Peromyscus,maniculatus,Rodent
1981,NL,M,31,156,Neotoma,albigula,Rodent
1982,NL,M,32,117,Neotoma,albigula,Rodent
1982,NL,M,33,159,Neotoma,albigula,Rodent
1983,NL,M,33,132,Neotoma,albigula,Rodent
1985,NL,M,32,124,Neotoma,albigula,Rodent
1986,NL,M,33,198,Neotoma,albigula,Rodent
1986,NL,M,32,144,Neotoma,albigula,Rodent
1987,NL,M,32,152,Neotoma,albigula,Rodent
1987,NL,F,34,117,Neotoma,albigula,Rodent
1987,NL,M,32,247,Neotoma,albigula,Rodent
1987,NL,F,31,177,Neotoma,albigula,Rodent
1987,NL,M,NA,108,Neotoma,albigula,Rodent
1987,NL,F,31,90,Neotoma,albigula,Rodent
1987,NL,M,33,191,Neotoma,albigula,Rodent
1987,NL,M,34,194,Neotoma,albigula,Rodent
1987,NL,M,NA,204,Neotoma,albigula,Rodent
1988,NL,M,34,200,Neotoma,albigula,Rodent
1988,NL,M,35,227,Neotoma,albigula,Rodent
1988,NL,F,31,112,Neotoma,albigula,Rodent
1989,NL,M,36,275,Neotoma,albigula,Rodent
1978,OL,M,21,34,Onychomys,leucogaster,Rodent
1978,OL,F,21,29,Onychomys,leucogaster,Rodent
1978,OL,M,21,44,Onychomys,leucogaster,Rodent
1979,OL,M,21,37,Onychomys,leucogaster,Rodent
1979,OL,F,19,34,Onychomys,leucogaster,Rodent
1980,OL,M,20,32,Onychomys,leucogaster,Rodent
1980,OL,F,21,34,Onychomys,leucogaster,Rodent
1980,OL,M,21,36,Onychomys,leucogaster,Rodent
1980,OL,M,21,35,Onychomys,leucogaster,Rodent
1980,OL,F,NA,34,Onychomys,leucogaster,Rodent
1980,OL,F,NA,37,Onychomys,leucogaster,Rodent
1980,OL,M,NA,36,Onychomys,leucogaster,Rodent
1980,OL,M,NA,36,Onychomys,leucogaster,Rodent
1980,OL,M,21,38,Onychomys,leucogaster,Rodent
1980,OL,F,19,28,Onychomys,leucogaster,Rodent
1980,OL,F,20,16,Onychomys,leucogaster,Rodent
1980,OL,F,20,38,Onychomys,leucogaster,Rodent
1980,OL,F,20,21,Onychomys,leucogaster,Rodent
1980,OL,F,21,39,Onychomys,leucogaster,Rodent
1981,OL,F,19,33,Onychomys,leucogaster,Rodent
1981,OL,F,NA,43,Onychomys,leucogaster,Rodent
1983,OL,M,21,33,Onychomys,leucogaster,Rodent
1983,OL,M,22,34,Onychomys,leucogaster,Rodent
1983,OL,F,20,27,Onychomys,leucogaster,Rodent
1984,OL,M,22,34,Onychomys,leucogaster,Rodent
1984,OL,M,22,41,Onychomys,leucogaster,Rodent
1984,OL,F,21,36,Onychomys,leucogaster,Rodent
1984,OL,F,20,30,Onychomys,leucogaster,Rodent
1985,OL,F,20,43,Onychomys,leucogaster,Rodent
1986,OL,M,21,39,Onychomys,leucogaster,Rodent
1986,OL,F,19,30,Onychomys,leucogaster,Rodent
1987,OL,M,21,40,Onychomys,leucogaster,Rodent
1987,OL,M,20,30,Onychomys,leucogaster,Rodent
1987,OL,M,22,27,Onychomys,leucogaster,Rodent
1988,OL,F,23,37,Onychomys,leucogaster,Rodent
1988,OL,F,21,28,Onychomys,leucogaster,Rodent
1988,OL,F,19,28,Onychomys,leucogaster,Rodent
1988,OL,F,20,31,Onychomys,leucogaster,Rodent
1988,OL,M,17,21,Onychomys,leucogaster,Rodent
1988,OL,F,19,19,Onychomys,leucogaster,Rodent
1988,OL,M,18,20,Onychomys,leucogaster,Rodent
1988,OL,F,19,32,Onychomys,leucogaster,Rodent
1988,OL,F,21,24,Onychomys,leucogaster,Rodent
1988,OL,M,21,26,Onychomys,leucogaster,Rodent
1989,OL,F,19,26,Onychomys,leucogaster,Rodent
1989,OL,F,21,31,Onychomys,leucogaster,Rodent
1989,OL,M,22,36,Onychomys,leucogaster,Rodent
1989,OL,M,21,32,Onychomys,leucogaster,Rodent
1989,OL,F,19,19,Onychomys,leucogaster,Rodent
1989,OL,F,21,31,Onychomys,leucogaster,Rodent
1991,OL,F,21,31,Onychomys,leucogaster,Rodent
1991,OL,F,20,36,Onychomys,leucogaster,Rodent
1991,OL,M,30,22,Onychomys,leucogaster,Rodent
1991,OL,F,20,26,Onychomys,leucogaster,Rodent
1993,OL,F,20,27,Onychomys,leucogaster,Rodent
1993,OL,F,19,28,Onychomys,leucogaster,Rodent
1993,OL,F,19,25,Onychomys,leucogaster,Rodent
1993,OL,F,21,25,Onychomys,leucogaster,Rodent
1993,OL,M,20,20,Onychomys,leucogaster,Rodent
1996,OL,M,23,26,Onychomys,leucogaster,Rodent
1996,OL,F,22,30,Onychomys,leucogaster,Rodent
1997,OL,F,22,35,Onychomys,leucogaster,Rodent
1997,OL,F,21,31,Onychomys,leucogaster,Rodent
1997,OL,F,21,38,Onychomys,leucogaster,Rodent
1997,OL,F,22,40,Onychomys,leucogaster,Rodent
1997,OL,F,22,40,Onychomys,leucogaster,Rodent
2002,OL,M,21,21,Onychomys,leucogaster,Rodent
2002,OL,M,21,26,Onychomys,leucogaster,Rodent
1988,PM,F,21,21,Peromyscus,maniculatus,Rodent
1997,PM,F,21,18,Peromyscus,maniculatus,Rodent
1997,PM,M,21,23,Peromyscus,maniculatus,Rodent
1997,PM,F,20,22,Peromyscus,maniculatus,Rodent
1997,PM,F,20,20,Peromyscus,maniculatus,Rodent
1997,PM,M,21,23,Peromyscus,maniculatus,Rodent
1997,PM,F,21,20,Peromyscus,maniculatus,Rodent
1997,PM,F,21,24,Peromyscus,maniculatus,Rodent
1997,PM,M,21,23,Peromyscus,maniculatus,Rodent
1997,PM,M,21,18,Peromyscus,maniculatus,Rodent
1997,PM,F,21,25,Peromyscus,maniculatus,Rodent
1997,PL,F,21,22,Peromyscus,leucopus,Rodent
1998,PL,M,21,16,Peromyscus,leucopus,Rodent
1981,NL,F,32,165,Neotoma,albigula,Rodent
1981,NL,F,34,165,Neotoma,albigula,Rodent
1983,NL,F,31,131,Neotoma,albigula,Rodent
1983,NL,F,32,144,Neotoma,albigula,Rodent
1986,NL,F,32,98,Neotoma,albigula,Rodent
1987,NL,F,32,150,Neotoma,albigula,Rodent
1988,NL,F,32,32,Neotoma,albigula,Rodent
1988,NL,F,33,141,Neotoma,albigula,Rodent
1989,NL,M,33,100,Neotoma,albigula,Rodent
1989,NL,F,34,188,Neotoma,albigula,Rodent
1989,NL,M,32,121,Neotoma,albigula,Rodent
1989,NL,M,NA,145,Neotoma,albigula,Rodent
1989,NL,F,NA,160,Neotoma,albigula,Rodent
1989,NL,M,32,77,Neotoma,albigula,Rodent
1989,NL,M,33,167,Neotoma,albigula,Rodent
1989,NL,M,33,190,Neotoma,albigula,Rodent
2002,NL,F,30,168,Neotoma,albigula,Rodent
1978,OL,F,19,29,Onychomys,leucogaster,Rodent
1978,OL,M,20,20,Onychomys,leucogaster,Rodent
1978,OL,M,21,24,Onychomys,leucogaster,Rodent
1978,OL,M,20,30,Onychomys,leucogaster,Rodent
1981,OL,F,22,23,Onychomys,leucogaster,Rodent
1981,OL,F,22,26,Onychomys,leucogaster,Rodent
1982,OL,M,20,37,Onychomys,leucogaster,Rodent
1982,OL,M,18,20,Onychomys,leucogaster,Rodent
1982,OL,M,22,44,Onychomys,leucogaster,Rodent
1985,OL,M,21,36,Onychomys,leucogaster,Rodent
1985,OL,M,21,28,Onychomys,leucogaster,Rodent
1985,OL,M,20,30,Onychomys,leucogaster,Rodent
1987,OL,M,NA,28,Onychomys,leucogaster,Rodent
1987,OL,F,NA,26,Onychomys,leucogaster,Rodent
1981,PM,M,21,16,Peromyscus,maniculatus,Rodent
1982,PM,M,21,22,Peromyscus,maniculatus,Rodent
1983,PM,F,21,19,Peromyscus,maniculatus,Rodent
1983,PM,F,21,23,Peromyscus,maniculatus,Rodent
1984,PM,F,21,27,Peromyscus,maniculatus,Rodent
1985,PM,F,21,27,Peromyscus,maniculatus,Rodent
1986,PM,F,20,21,Peromyscus,maniculatus,Rodent
1986,PM,F,19,26,Peromyscus,maniculatus,Rodent
1986,PM,F,19,27,Peromyscus,maniculatus,Rodent
1986,PM,M,21,25,Peromyscus,maniculatus,Rodent
1987,PM,M,19,26,Peromyscus,maniculatus,Rodent
1987,PM,M,21,25,Peromyscus,maniculatus,Rodent
1987,PM,M,21,27,Peromyscus,maniculatus,Rodent
1987,PM,M,16,23,Peromyscus,maniculatus,Rodent
1987,PM,M,NA,22,Peromyscus,maniculatus,Rodent
1987,PM,M,20,22,Peromyscus,maniculatus,Rodent
1996,PM,F,20,31,Peromyscus,maniculatus,Rodent
1997,PM,M,21,21,Peromyscus,maniculatus,Rodent
1997,PM,M,21,19,Peromyscus,maniculatus,Rodent
1997,PM,F,22,20,Peromyscus,maniculatus,Rodent
1997,PM,F,20,16,Peromyscus,maniculatus,Rodent
1997,PM,M,20,23,Peromyscus,maniculatus,Rodent
1997,PM,F,22,23,Peromyscus,maniculatus,Rodent
1997,PM,M,21,21,Peromyscus,maniculatus,Rodent
1997,PM,M,20,26,Peromyscus,maniculatus,Rodent
1997,PM,F,21,15,Peromyscus,maniculatus,Rodent
1997,PM,F,NA,16,Peromyscus,maniculatus,Rodent
1998,PM,M,21,20,Peromyscus,maniculatus,Rodent
1998,PM,M,20,23,Peromyscus,maniculatus,Rodent
1989,RF,F,18,16,Reithrodontomys,fulvescens,Rodent
1989,RF,F,18,18,Reithrodontomys,fulvescens,Rodent
1984,PH,F,25,25,Perognathus,hispidus,Rodent
1984,PH,F,25,23,Perognathus,hispidus,Rodent
1984,PH,F,25,32,Perognathus,hispidus,Rodent
1985,PH,M,26,30,Perognathus,hispidus,Rodent
1985,PH,M,25,34,Perognathus,hispidus,Rodent
1985,PH,M,26,34,Perognathus,hispidus,Rodent
1986,PH,M,27,39,Perognathus,hispidus,Rodent
1992,PH,F,27,31,Perognathus,hispidus,Rodent
1992,PH,F,26,48,Perognathus,hispidus,Rodent
1989,SF,M,38,49,Sigmodon,fulviventer,Rodent
1990,SF,M,29,55,Sigmodon,fulviventer,Rodent
1990,SF,F,29,46,Sigmodon,fulviventer,Rodent
1990,SF,F,26,50,Sigmodon,fulviventer,Rodent
1990,SF,F,27,46,Sigmodon,fulviventer,Rodent
1990,SF,F,26,51,Sigmodon,fulviventer,Rodent
1990,SF,F,24,53,Sigmodon,fulviventer,Rodent
1982,NL,M,NA,237,Neotoma,albigula,Rodent
1988,NL,M,33,143,Neotoma,albigula,Rodent
1979,OL,F,20,29,Onychomys,leucogaster,Rodent
1979,OL,F,21,25,Onychomys,leucogaster,Rodent
1980,OL,F,20,24,Onychomys,leucogaster,Rodent
1980,OL,F,21,30,Onychomys,leucogaster,Rodent
1980,OL,F,NA,42,Onychomys,leucogaster,Rodent
1980,OL,F,NA,32,Onychomys,leucogaster,Rodent
1980,OL,M,19,36,Onychomys,leucogaster,Rodent
1980,OL,M,20,35,Onychomys,leucogaster,Rodent
1980,OL,M,21,33,Onychomys,leucogaster,Rodent
1980,OL,M,21,40,Onychomys,leucogaster,Rodent
1981,OL,M,20,37,Onychomys,leucogaster,Rodent
1981,OL,M,21,41,Onychomys,leucogaster,Rodent
1981,OL,F,22,36,Onychomys,leucogaster,Rodent
1981,OL,M,21,41,Onychomys,leucogaster,Rodent
1981,PM,F,19,26,Peromyscus,maniculatus,Rodent
1982,PM,M,19,20,Peromyscus,maniculatus,Rodent
1982,PM,F,20,19,Peromyscus,maniculatus,Rodent
1982,PM,M,20,10,Peromyscus,maniculatus,Rodent
1982,PM,F,21,12,Peromyscus,maniculatus,Rodent
1982,PM,M,20,17,Peromyscus,maniculatus,Rodent
1982,PM,F,19,13,Peromyscus,maniculatus,Rodent
1982,PM,F,21,32,Peromyscus,maniculatus,Rodent
1987,PM,F,20,21,Peromyscus,maniculatus,Rodent
1987,PM,F,NA,25,Peromyscus,maniculatus,Rodent
1987,PM,M,NA,24,Peromyscus,maniculatus,Rodent
1987,PM,M,21,28,Peromyscus,maniculatus,Rodent
1987,PM,M,21,28,Peromyscus,maniculatus,Rodent
1987,PM,M,21,24,Peromyscus,maniculatus,Rodent
1987,PM,M,21,27,Peromyscus,maniculatus,Rodent
1987,PM,M,22,29,Peromyscus,maniculatus,Rodent
1987,PM,M,22,28,Peromyscus,maniculatus,Rodent
1987,PM,F,22,25,Peromyscus,maniculatus,Rodent
1988,PM,F,21,20,Peromyscus,maniculatus,Rodent
1988,PM,F,19,17,Peromyscus,maniculatus,Rodent
1988,PM,F,21,24,Peromyscus,maniculatus,Rodent
1988,PM,F,21,21,Peromyscus,maniculatus,Rodent
1988,PM,M,21,16,Peromyscus,maniculatus,Rodent
1988,PM,M,21,14,Peromyscus,maniculatus,Rodent
1988,PM,M,21,14,Peromyscus,maniculatus,Rodent
1988,PM,M,20,13,Peromyscus,maniculatus,Rodent
1988,PM,F,21,23,Peromyscus,maniculatus,Rodent
1988,PM,F,20,27,Peromyscus,maniculatus,Rodent
1988,PM,F,20,25,Peromyscus,maniculatus,Rodent
1997,PM,F,20,10,Peromyscus,maniculatus,Rodent
1997,PM,F,21,25,Peromyscus,maniculatus,Rodent
1997,PM,F,21,24,Peromyscus,maniculatus,Rodent
1997,PM,F,21,16,Peromyscus,maniculatus,Rodent
1997,PM,F,21,24,Peromyscus,maniculatus,Rodent
1997,PM,F,20,18,Peromyscus,maniculatus,Rodent
1997,PM,M,21,22,Peromyscus,maniculatus,Rodent
1997,PM,M,20,15,Peromyscus,maniculatus,Rodent
1997,PM,M,21,24,Peromyscus,maniculatus,Rodent
1997,PM,F,20,21,Peromyscus,maniculatus,Rodent
1997,PM,M,21,23,Peromyscus,maniculatus,Rodent
1997,PM,F,21,20,Peromyscus,maniculatus,Rodent
1997,PM,M,21,22,Peromyscus,maniculatus,Rodent
1998,PM,M,19,18,Peromyscus,maniculatus,Rodent
1998,PM,M,21,23,Peromyscus,maniculatus,Rodent
1998,PM,F,19,21,Peromyscus,maniculatus,Rodent
1998,PM,F,21,25,Peromyscus,maniculatus,Rodent
1998,PM,M,20,21,Peromyscus,maniculatus,Rodent
1998,PM,F,20,18,Peromyscus,maniculatus,Rodent
1998,PM,M,21,19,Peromyscus,maniculatus,Rodent
1998,PM,M,20,20,Peromyscus,maniculatus,Rodent
1998,PM,M,21,25,Peromyscus,maniculatus,Rodent
1998,PM,M,22,24,Peromyscus,maniculatus,Rodent
1999,PM,M,20,23,Peromyscus,maniculatus,Rodent
1988,RF,M,17,13,Reithrodontomys,fulvescens,Rodent
1989,RF,M,17,12,Reithrodontomys,fulvescens,Rodent
1989,RF,F,18,16,Reithrodontomys,fulvescens,Rodent
1989,RF,M,19,11,Reithrodontomys,fulvescens,Rodent
1989,RF,F,17,13,Reithrodontomys,fulvescens,Rodent
